PacketFormat,GameMajorVersion,GameMinorVersion,PacketVersion,PacketId,SessionUID,SessionTime,FrameIdentifier,PlayerCarIndex,SecondaryPlayerCarIndex,NumActiveCars,CarIndex,Ai_Controlled,DriverId,NetworkId,TeamId,RaceNumber,Nationality,Name,YourTelemetry
2021,1,16,1,4,13445084268873967469,1869.726929,29723,19,255,20,15,1,3,255,5,14,77,ALONSO,1
2021,1,16,1,4,13445084268873967469,1869.726929,29723,19,255,20,16,1,94,255,6,22,43,TSUNODA,1
2021,1,16,1,4,13445084268873967469,1869.726929,29723,19,255,20,17,1,14,255,2,11,52,PEREZ,1
2021,1,16,1,4,13445084268873967469,1869.726929,29723,19,255,20,18,1,6,255,9,7,27,RÄIKKÖNEN,1
2021,1,16,1,4,13445084268873967469,1869.726929,29723,19,255,20,19,0,58,255,1,16,53,LECLERC,0
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,0,1,19,255,4,18,13,STROLL,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,1,1,15,255,0,77,27,BOTTAS,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,2,1,54,255,8,4,10,NORRIS,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,3,1,2,255,8,3,3,RICCIARDO,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,4,1,79,255,7,9,0,MAZEPIN,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,5,1,7,255,0,44,10,HAMILTON,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,6,1,9,255,2,33,22,VERSTAPPEN,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,7,1,74,255,9,99,41,GIOVINAZZI,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,8,1,59,255,6,10,28,GASLY,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,9,1,50,255,3,63,10,RUSSELL,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,10,1,13,255,4,5,29,VETTEL,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,11,1,17,255,5,31,28,OCON,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,12,1,63,255,3,6,13,LATIFI,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,13,1,0,255,1,55,77,SAINZ,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,14,1,81,255,7,47,29,SCHUMACHER,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,15,1,3,255,5,14,77,ALONSO,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,16,1,94,255,6,22,43,TSUNODA,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,17,1,14,255,2,11,52,PEREZ,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,18,1,6,255,9,7,27,RÄIKKÖNEN,1
2021,1,16,1,4,13445084268873967469,1879.72937,29876,19,255,20,19,0,58,255,1,16,53,LECLERC,0
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,0,1,19,255,4,18,13,STROLL,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,1,1,15,255,0,77,27,BOTTAS,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,2,1,54,255,8,4,10,NORRIS,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,3,1,2,255,8,3,3,RICCIARDO,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,4,1,79,255,7,9,0,MAZEPIN,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,5,1,7,255,0,44,10,HAMILTON,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,6,1,9,255,2,33,22,VERSTAPPEN,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,7,1,74,255,9,99,41,GIOVINAZZI,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,8,1,59,255,6,10,28,GASLY,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,9,1,50,255,3,63,10,RUSSELL,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,10,1,13,255,4,5,29,VETTEL,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,11,1,17,255,5,31,28,OCON,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,12,1,63,255,3,6,13,LATIFI,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,13,1,0,255,1,55,77,SAINZ,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,14,1,81,255,7,47,29,SCHUMACHER,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,15,1,3,255,5,14,77,ALONSO,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,16,1,94,255,6,22,43,TSUNODA,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,17,1,14,255,2,11,52,PEREZ,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,18,1,6,255,9,7,27,RÄIKKÖNEN,1
2021,1,16,1,4,13445084268873967469,1929.787354,30666,19,255,20,19,0,58,255,1,16,53,LECLERC,0
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,0,1,19,255,4,18,13,STROLL,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,1,1,15,255,0,77,27,BOTTAS,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,2,1,54,255,8,4,10,NORRIS,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,3,1,2,255,8,3,3,RICCIARDO,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,4,1,79,255,7,9,0,MAZEPIN,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,5,1,7,255,0,44,10,HAMILTON,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,6,1,9,255,2,33,22,VERSTAPPEN,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,7,1,74,255,9,99,41,GIOVINAZZI,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,8,1,59,255,6,10,28,GASLY,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,9,1,50,255,3,63,10,RUSSELL,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,10,1,13,255,4,5,29,VETTEL,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,11,1,17,255,5,31,28,OCON,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,12,1,63,255,3,6,13,LATIFI,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,13,1,0,255,1,55,77,SAINZ,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,14,1,81,255,7,47,29,SCHUMACHER,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,15,1,3,255,5,14,77,ALONSO,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,16,1,94,255,6,22,43,TSUNODA,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,17,1,14,255,2,11,52,PEREZ,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,18,1,6,255,9,7,27,RÄIKKÖNEN,1
2021,1,16,1,4,13445084268873967469,1949.819336,30991,19,255,20,19,0,58,255,1,16,53,LECLERC,0
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,0,1,19,255,4,18,13,STROLL,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,1,1,15,255,0,77,27,BOTTAS,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,2,1,54,255,8,4,10,NORRIS,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,3,1,2,255,8,3,3,RICCIARDO,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,4,1,79,255,7,9,0,MAZEPIN,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,5,1,7,255,0,44,10,HAMILTON,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,6,1,9,255,2,33,22,VERSTAPPEN,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,7,1,74,255,9,99,41,GIOVINAZZI,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,8,1,59,255,6,10,28,GASLY,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,9,1,50,255,3,63,10,RUSSELL,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,10,1,13,255,4,5,29,VETTEL,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,11,1,17,255,5,31,28,OCON,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,12,1,63,255,3,6,13,LATIFI,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,13,1,0,255,1,55,77,SAINZ,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,14,1,81,255,7,47,29,SCHUMACHER,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,15,1,3,255,5,14,77,ALONSO,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,16,1,94,255,6,22,43,TSUNODA,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,17,1,14,255,2,11,52,PEREZ,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,18,1,6,255,9,7,27,RÄIKKÖNEN,1
2021,1,16,1,4,13445084268873967469,1994.899414,31710,19,255,20,19,0,58,255,1,16,53,LECLERC,0
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,0,1,19,255,4,18,13,STROLL,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,1,1,15,255,0,77,27,BOTTAS,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,2,1,54,255,8,4,10,NORRIS,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,3,1,2,255,8,3,3,RICCIARDO,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,4,1,79,255,7,9,0,MAZEPIN,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,5,1,7,255,0,44,10,HAMILTON,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,6,1,9,255,2,33,22,VERSTAPPEN,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,7,1,74,255,9,99,41,GIOVINAZZI,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,8,1,59,255,6,10,28,GASLY,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,9,1,50,255,3,63,10,RUSSELL,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,10,1,13,255,4,5,29,VETTEL,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,11,1,17,255,5,31,28,OCON,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,12,1,63,255,3,6,13,LATIFI,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,13,1,0,255,1,55,77,SAINZ,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,14,1,81,255,7,47,29,SCHUMACHER,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,15,1,3,255,5,14,77,ALONSO,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,16,1,94,255,6,22,43,TSUNODA,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,17,1,14,255,2,11,52,PEREZ,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,18,1,6,255,9,7,27,RÄIKKÖNEN,1
2021,1,16,1,4,13445084268873967469,1999.875732,31786,19,255,20,19,0,58,255,1,16,53,LECLERC,0
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,0,1,19,255,4,18,13,STROLL,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,1,1,15,255,0,77,27,BOTTAS,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,2,1,54,255,8,4,10,NORRIS,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,3,1,2,255,8,3,3,RICCIARDO,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,4,1,79,255,7,9,0,MAZEPIN,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,5,1,7,255,0,44,10,HAMILTON,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,6,1,9,255,2,33,22,VERSTAPPEN,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,7,1,74,255,9,99,41,GIOVINAZZI,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,8,1,59,255,6,10,28,GASLY,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,9,1,50,255,3,63,10,RUSSELL,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,10,1,13,255,4,5,29,VETTEL,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,11,1,17,255,5,31,28,OCON,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,12,1,63,255,3,6,13,LATIFI,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,13,1,0,255,1,55,77,SAINZ,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,14,1,81,255,7,47,29,SCHUMACHER,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,15,1,3,255,5,14,77,ALONSO,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,16,1,94,255,6,22,43,TSUNODA,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,17,1,14,255,2,11,52,PEREZ,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,18,1,6,255,9,7,27,RÄIKKÖNEN,1
2021,1,16,1,4,13445084268873967469,2019.957397,32097,19,255,20,19,0,58,255,1,16,53,LECLERC,0
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,0,1,19,255,4,18,13,STROLL,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,1,1,15,255,0,77,27,BOTTAS,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,2,1,54,255,8,4,10,NORRIS,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,3,1,2,255,8,3,3,RICCIARDO,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,4,1,79,255,7,9,0,MAZEPIN,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,5,1,7,255,0,44,10,HAMILTON,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,6,1,9,255,2,33,22,VERSTAPPEN,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,7,1,74,255,9,99,41,GIOVINAZZI,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,8,1,59,255,6,10,28,GASLY,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,9,1,50,255,3,63,10,RUSSELL,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,10,1,13,255,4,5,29,VETTEL,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,11,1,17,255,5,31,28,OCON,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,12,1,63,255,3,6,13,LATIFI,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,13,1,0,255,1,55,77,SAINZ,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,14,1,81,255,7,47,29,SCHUMACHER,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,15,1,3,255,5,14,77,ALONSO,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,16,1,94,255,6,22,43,TSUNODA,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,17,1,14,255,2,11,52,PEREZ,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,18,1,6,255,9,7,27,RÄIKKÖNEN,1
2021,1,16,1,4,13445084268873967469,2024.955322,32176,19,255,20,19,0,58,255,1,16,53,LECLERC,0
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,0,1,19,255,4,18,13,STROLL,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,1,1,15,255,0,77,27,BOTTAS,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,2,1,54,255,8,4,10,NORRIS,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,3,1,2,255,8,3,3,RICCIARDO,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,4,1,79,255,7,9,0,MAZEPIN,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,5,1,7,255,0,44,10,HAMILTON,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,6,1,9,255,2,33,22,VERSTAPPEN,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,7,1,74,255,9,99,41,GIOVINAZZI,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,8,1,59,255,6,10,28,GASLY,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,9,1,50,255,3,63,10,RUSSELL,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,10,1,13,255,4,5,29,VETTEL,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,11,1,17,255,5,31,28,OCON,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,12,1,63,255,3,6,13,LATIFI,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,13,1,0,255,1,55,77,SAINZ,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,14,1,81,255,7,47,29,SCHUMACHER,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,15,1,3,255,5,14,77,ALONSO,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,16,1,94,255,6,22,43,TSUNODA,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,17,1,14,255,2,11,52,PEREZ,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,18,1,6,255,9,7,27,RÄIKKÖNEN,1
2021,1,16,1,4,13445084268873967469,2034.975586,32337,19,255,20,19,0,58,255,1,16,53,LECLERC,0
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,0,1,19,255,4,18,13,STROLL,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,1,1,15,255,0,77,27,BOTTAS,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,2,1,54,255,8,4,10,NORRIS,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,3,1,2,255,8,3,3,RICCIARDO,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,4,1,79,255,7,9,0,MAZEPIN,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,5,1,7,255,0,44,10,HAMILTON,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,6,1,9,255,2,33,22,VERSTAPPEN,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,7,1,74,255,9,99,41,GIOVINAZZI,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,8,1,59,255,6,10,28,GASLY,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,9,1,50,255,3,63,10,RUSSELL,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,10,1,13,255,4,5,29,VETTEL,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,11,1,17,255,5,31,28,OCON,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,12,1,63,255,3,6,13,LATIFI,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,13,1,0,255,1,55,77,SAINZ,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,14,1,81,255,7,47,29,SCHUMACHER,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,15,1,3,255,5,14,77,ALONSO,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,16,1,94,255,6,22,43,TSUNODA,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,17,1,14,255,2,11,52,PEREZ,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,18,1,6,255,9,7,27,RÄIKKÖNEN,1
2021,1,16,1,4,13445084268873967469,2039.247681,32404,19,255,20,19,0,58,255,1,16,53,LECLERC,0
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,0,1,19,255,4,18,13,STROLL,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,1,1,15,255,0,77,27,BOTTAS,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,2,1,54,255,8,4,10,NORRIS,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,3,1,2,255,8,3,3,RICCIARDO,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,4,1,79,255,7,9,0,MAZEPIN,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,5,1,7,255,0,44,10,HAMILTON,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,6,1,9,255,2,33,22,VERSTAPPEN,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,7,1,74,255,9,99,41,GIOVINAZZI,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,8,1,59,255,6,10,28,GASLY,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,9,1,50,255,3,63,10,RUSSELL,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,10,1,13,255,4,5,29,VETTEL,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,11,1,17,255,5,31,28,OCON,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,12,1,63,255,3,6,13,LATIFI,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,13,1,0,255,1,55,77,SAINZ,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,14,1,81,255,7,47,29,SCHUMACHER,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,15,1,3,255,5,14,77,ALONSO,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,16,1,94,255,6,22,43,TSUNODA,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,17,1,14,255,2,11,52,PEREZ,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,18,1,6,255,9,7,27,RÄIKKÖNEN,1
2021,1,16,1,4,13445084268873967469,2039.286377,32405,19,255,20,19,0,58,255,1,16,53,LECLERC,0
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,0,1,19,255,4,18,13,STROLL,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,1,1,15,255,0,77,27,BOTTAS,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,2,1,54,255,8,4,10,NORRIS,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,3,1,2,255,8,3,3,RICCIARDO,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,4,1,79,255,7,9,0,MAZEPIN,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,5,1,7,255,0,44,10,HAMILTON,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,6,1,9,255,2,33,22,VERSTAPPEN,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,7,1,74,255,9,99,41,GIOVINAZZI,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,8,1,59,255,6,10,28,GASLY,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,9,1,50,255,3,63,10,RUSSELL,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,10,1,13,255,4,5,29,VETTEL,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,11,1,17,255,5,31,28,OCON,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,12,1,63,255,3,6,13,LATIFI,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,13,1,0,255,1,55,77,SAINZ,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,14,1,81,255,7,47,29,SCHUMACHER,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,15,1,3,255,5,14,77,ALONSO,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,16,1,94,255,6,22,43,TSUNODA,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,17,1,14,255,2,11,52,PEREZ,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,18,1,6,255,9,7,27,RÄIKKÖNEN,1
2021,1,16,1,4,13445084268873967469,2044.272095,32491,19,255,20,19,0,58,255,1,16,53,LECLERC,0
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,0,1,19,255,4,18,13,STROLL,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,1,1,15,255,0,77,27,BOTTAS,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,2,1,54,255,8,4,10,NORRIS,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,3,1,2,255,8,3,3,RICCIARDO,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,4,1,79,255,7,9,0,MAZEPIN,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,5,1,7,255,0,44,10,HAMILTON,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,6,1,9,255,2,33,22,VERSTAPPEN,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,7,1,74,255,9,99,41,GIOVINAZZI,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,8,1,59,255,6,10,28,GASLY,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,9,1,50,255,3,63,10,RUSSELL,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,10,1,13,255,4,5,29,VETTEL,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,11,1,17,255,5,31,28,OCON,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,12,1,63,255,3,6,13,LATIFI,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,13,1,0,255,1,55,77,SAINZ,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,14,1,81,255,7,47,29,SCHUMACHER,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,15,1,3,255,5,14,77,ALONSO,1
2021,1,16,1,4,13445084268873967469,2046.101685,32523,19,255,20,16,1,94,255,6,22,43,TSUNODA,1
